"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:44";2679;1;45630406070,0926
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:44";2537;1;45630406070,0926
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:45";11428;1;45630406081,6667
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:45";13878;1;45630406081,6667
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:45";14488;1;45630406081,6667
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:44:45";-26;1;45630406081,6667
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:45";25143;1;45630406081,6667
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:45";14506;1;45630406081,6782
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:45";7641;1;45630406081,6782
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:45";2575;1;45630406081,6782
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:45";2432;1;45630406081,6782
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:46";11403;1;45630406093,2176
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:46";13954;1;45630406093,2176
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:46";14479;1;45630406093,2176
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:46";25136;1;45630406093,2176
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:46";7757;1;45630406093,2176
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:46";2492;1;45630406093,2176
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:46";2362;1;45630406093,2176
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:47";11157;1;45630406104,919
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:47";13662;1;45630406104,919
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:47";14475;1;45630406104,919
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:47";25130;1;45630406104,919
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 09:44:47";643;1;45630406104,919
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:47";12904;1;45630406104,919
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:47";6857;1;45630406104,9306
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:47";2001;1;45630406104,9306
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:47";1882;1;45630406104,9306
"15A6 - Auxiliar - S07B09 - BOB A (AV)";"04.12.2024 09:44:47";-1;1;45630406104,9306
"Entradas / Sel. Loc_THS PARES 2-4-6-8";"04.12.2024 09:44:47";-1;1;45630406104,9421
"Entradas / Sel. Loc_THS 3-8";"04.12.2024 09:44:47";0;1;45630406104,9421
"7C6 - Auxiliar - S07B05 - BOB C (CV)";"04.12.2024 09:44:47";0;1;45630406104,9421
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:48";11328;1;45630406116,5046
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:48";12719;1;45630406116,5046
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:48";14464;1;45630406116,5046
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:48";25123;1;45630406116,5046
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:48";11930;1;45630406116,5162
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:48";6584;1;45630406116,5162
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:48";1873;1;45630406116,5162
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:48";1737;1;45630406116,5162
"15A6 - Auxiliar - S07B09 - BOB A (AV)";"04.12.2024 09:44:48";0;1;45630406116,5278
"Entradas / Sel. Loc_THS PARES 2-4-6-8";"04.12.2024 09:44:48";0;1;45630406116,5278
"Entradas / Sel. Loc_THS 3-8";"04.12.2024 09:44:48";-1;1;45630406116,5278
"7C6 - Auxiliar - S07B05 - BOB C (CV)";"04.12.2024 09:44:48";-1;1;45630406116,5394
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:49";11557;1;45630406128,0324
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:49";12597;1;45630406128,0324
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:49";25117;1;45630406128,044
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:49";13491;1;45630406128,044
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:49";7508;1;45630406128,044
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:49";2271;1;45630406128,044
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:49";2126;1;45630406128,044
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:50";11539;1;45630406139,5949
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:50";13094;1;45630406139,6065
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:50";14455;1;45630406139,6065
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:50";25110;1;45630406139,6065
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:50";14374;1;45630406139,6065
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:50";7988;1;45630406139,6065
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:50";2337;1;45630406139,6065
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:50";2212;1;45630406139,6065
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:51";11396;1;45630406151,2731
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:51";13426;1;45630406151,2731
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:51";14451;1;45630406151,2731
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:44:51";-25;1;45630406151,2731
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:51";25105;1;45630406151,2731
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:51";14483;1;45630406151,2731
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:51";8105;1;45630406151,2847
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:51";2289;1;45630406151,2847
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:51";2148;1;45630406151,2847
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:52";11428;1;45630406162,7315
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:52";13609;1;45630406162,7315
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:52";14441;1;45630406162,7315
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:52";25100;1;45630406162,7431
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:52";14489;1;45630406162,7431
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:52";8160;1;45630406162,7431
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:52";2229;1;45630406162,7431
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:52";2089;1;45630406162,7431
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:53";11375;1;45630406174,2708
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:53";13741;1;45630406174,2708
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:53";14437;1;45630406174,2708
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 09:44:53";644;1;45630406174,2708
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:53";14490;1;45630406174,2824
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:53";8198;1;45630406174,2824
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:53";2154;1;45630406174,2824
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:53";2048;1;45630406174,2824
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:54";11385;1;45630406185,8796
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:54";13799;1;45630406185,8912
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:54";14430;1;45630406185,8912
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:54";25097;1;45630406185,8912
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:54";14465;1;45630406185,8912
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:54";7861;1;45630406185,8912
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:54";2126;1;45630406185,8912
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:54";2002;1;45630406185,9028
"Entradas / Sel. Loc_THS 3-8";"04.12.2024 09:44:54";0;1;45630406185,9028
"7C6 - Auxiliar - S07B05 - BOB C (CV)";"04.12.2024 09:44:54";0;1;45630406185,9143
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:55";11302;1;45630406197,419
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:55";12962;1;45630406197,419
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:55";14423;1;45630406197,419
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:55";25100;1;45630406197,419
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:55";11330;1;45630406197,419
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:55";3699;1;45630406197,419
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:55";663;1;45630406197,4306
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:55";526;1;45630406197,4306
"Entradas / Sel. Loc_AUXILIAR GF / SF";"04.12.2024 09:44:55";0;1;45630406197,4306
"XFB6 - Auxiliar - S07B13 - CAMPO GP (GF / BF)";"04.12.2024 09:44:55";0;1;45630406197,4306
"Entradas / Sel. Loc_AUXILIAR BF";"04.12.2024 09:44:55";0;1;45630406197,4306
"Entradas / Sel. Loc_THS 1-8 CAMPO GENERADOR";"04.12.2024 09:44:55";0;1;45630406197,4421
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:56";11028;1;45630406209,0509
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:56";11531;1;45630406209,0509
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:56";14414;1;45630406209,0509
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:56";25102;1;45630406209,0509
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 09:44:56";645;1;45630406209,0509
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:56";10219;1;45630406209,0625
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:56";1931;1;45630406209,0625
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:56";248;1;45630406209,0625
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:56";107;1;45630406209,0625
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:57";10976;1;45630406220,6366
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:57";10494;1;45630406220,6366
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:57";14409;1;45630406220,6366
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:57";25106;1;45630406220,6366
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:57";8921;1;45630406220,6366
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:57";1053;1;45630406220,6366
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:57";96;1;45630406220,6481
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:57";-33;1;45630406220,6481
"XFB6 - Auxiliar - S07B13 - CAMPO GP (GF / BF)";"04.12.2024 09:44:57";-1;1;45630406220,6481
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:58";11113;1;45630406232,2222
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:58";9783;1;45630406232,2222
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:58";14400;1;45630406232,2338
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:58";25107;1;45630406232,2338
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:58";9190;1;45630406232,2338
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:58";679;1;45630406232,2338
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:58";51;1;45630406232,2338
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:58";-51;1;45630406232,2338
"Entradas / Sel. Loc_AUXILIAR BF";"04.12.2024 09:44:58";-1;1;45630406232,2454
"15A6 - Auxiliar - S07B09 - BOB A (AV)";"04.12.2024 09:44:58";-1;1;45630406232,2454
"Entradas / Sel. Loc_THS 1-8 CAMPO GENERADOR";"04.12.2024 09:44:58";-1;1;45630406232,2454
"Entradas / Sel. Loc_THS PARES 2-4-6-8";"04.12.2024 09:44:58";-1;1;45630406232,2454
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:44:59";11166;1;45630406243,7731
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:44:59";9647;1;45630406243,7847
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:44:59";14394;1;45630406243,7847
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:44:59";25111;1;45630406243,7847
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:44:59";10411;1;45630406243,7847
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:44:59";461;1;45630406243,7847
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:44:59";36;1;45630406243,7847
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:44:59";-50;1;45630406243,7963
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:00";11157;1;45630406255,4514
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:00";9622;1;45630406255,4514
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:00";14389;1;45630406255,4514
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:00";25114;1;45630406255,4514
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:00";10402;1;45630406255,463
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:00";1294;1;45630406255,463
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:00";307;1;45630406255,463
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:00";142;1;45630406255,463
"Entradas / Sel. Loc_AUXILIAR GF / SF";"04.12.2024 09:45:00";-1;1;45630406255,463
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:01";11290;1;45630406266,9213
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:01";9546;1;45630406266,9213
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:01";14383;1;45630406266,9213
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:01";25121;1;45630406266,9213
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 09:45:01";646;1;45630406266,9213
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 09:45:01";611;1;45630406266,9213
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:01";10314;1;45630406266,9213
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:01";2261;1;45630406266,9329
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:01";601;1;45630406266,9329
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:01";435;1;45630406266,9329
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:02";11122;1;45630406278,4838
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:02";9472;1;45630406278,4838
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:02";14376;1;45630406278,4838
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:02";25123;1;45630406278,4954
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 09:45:02";610;1;45630406278,4954
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:02";10255;1;45630406278,4954
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:02";3058;1;45630406278,4954
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:02";826;1;45630406278,4954
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:02";670;1;45630406278,4954
"15A6 - Auxiliar - S07B09 - BOB A (AV)";"04.12.2024 09:45:02";0;1;45630406278,5069
"Entradas / Sel. Loc_THS PARES 2-4-6-8";"04.12.2024 09:45:02";0;1;45630406278,5069
"Entradas / Sel. Loc_THS 3-8";"04.12.2024 09:45:02";-1;1;45630406278,5069
"7C6 - Auxiliar - S07B05 - BOB C (CV)";"04.12.2024 09:45:02";-1;1;45630406278,5185
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:03";11429;1;45630406290,0463
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:03";9657;1;45630406290,0463
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:03";14381;1;45630406290,0463
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 09:45:03";-24;1;45630406290,0463
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:03";25126;1;45630406290,0579
"Entradas / Sel. Loc_TEMPERATURA SALIDA  AGUA MD";"04.12.2024 09:45:03";611;1;45630406290,0579
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:03";11575;1;45630406290,0579
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:03";4126;1;45630406290,0579
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:03";1151;1;45630406290,0579
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:03";986;1;45630406290,0579
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:04";11597;1;45630406301,5857
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:04";10245;1;45630406301,5857
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:04";14362;1;45630406301,5857
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:04";25130;1;45630406301,5972
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:04";13137;1;45630406301,5972
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:04";5332;1;45630406301,5972
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:04";1497;1;45630406301,5972
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:04";1352;1;45630406301,5972
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:05";11640;1;45630406313,2407
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:05";11155;1;45630406313,2407
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:05";14355;1;45630406313,2407
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:05";25134;1;45630406313,2407
"Entradas / Sel. Loc_TEMPERATURA ENTRADA AGUA MD";"04.12.2024 09:45:05";597;1;45630406313,2523
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:05";14236;1;45630406313,2523
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:05";6577;1;45630406313,2523
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:05";1792;1;45630406313,2523
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:05";1641;1;45630406313,2523
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:06";11468;1;45630406324,8611
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:06";11991;1;45630406324,8611
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:06";14348;1;45630406324,8611
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:06";25136;1;45630406324,8727
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:06";14357;1;45630406324,8727
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:06";7037;1;45630406324,8727
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:06";1904;1;45630406324,8727
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:06";1771;1;45630406324,8727
"15A6 - Auxiliar - S07B09 - BOB A (AV)";"04.12.2024 09:45:06";-1;1;45630406324,8843
"Entradas / Sel. Loc_THS PARES 2-4-6-8";"04.12.2024 09:45:06";-1;1;45630406324,8843
"Entradas / Sel. Loc_THS 3-8";"04.12.2024 09:45:06";0;1;45630406324,8843
"7C6 - Auxiliar - S07B05 - BOB C (CV)";"04.12.2024 09:45:06";0;1;45630406324,8958
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:07";11302;1;45630406336,3889
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:07";12078;1;45630406336,3889
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:07";14344;1;45630406336,3889
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:07";25142;1;45630406336,3889
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:07";12349;1;45630406336,4005
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:07";5892;1;45630406336,4005
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:07";1437;1;45630406336,4005
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:07";1294;1;45630406336,4005
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:08";11153;1;45630406347,9861
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:08";11485;1;45630406347,9861
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:08";14334;1;45630406347,9861
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:08";25146;1;45630406347,9861
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:08";10774;1;45630406347,9977
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:08";5204;1;45630406347,9977
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:08";1218;1;45630406347,9977
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:08";1087;1;45630406347,9977
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:09";11249;1;45630406359,6181
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:09";10833;1;45630406359,6181
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:09";14331;1;45630406359,6181
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:09";25148;1;45630406359,6296
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 09:45:09";647;1;45630406359,6296
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:09";10269;1;45630406359,6296
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 09:45:09";4940;1;45630406359,6296
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 09:45:09";1160;1;45630406359,6296
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 09:45:09";1025;1;45630406359,6296
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 09:45:10";11230;1;45630406371,0995
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 09:45:10";10390;1;45630406371,0995
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 09:45:10";14325;1;45630406371,0995
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 09:45:10";25150;1;45630406371,0995
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 09:45:10";10249;1;45630406371,1111
